id,listing_url,last_scraped,source,name,description,picture_url,host_id,host_url,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1366733884434043373,https://www.airbnb.com/rooms/1366733884434043373,2025-03-23,city scrape,"Penthouse d’exception, Chambre","Geneva Stand - Large Terrace<br /><br />Room in an exceptional 170 m² penthouse overlooking the Rhône and the Bâtiment des Forces Motrices!<br /><br /> => 100 meters from Stand tram station and 5 min walk to Bel-Air<br /> => Apartment: 170 m2<br /> => Equipped kitchen + 1 dining room<br /> => 2 shared bathrooms and 2 powder rooms<br /> => A superb stay, open to the terrace<br /> => Large rooftop with BBQ and Jacuzzi!",https://a0.muscache.com/pictures/miso/Hosting-1366733884434043373/original/b5b3ecb5-5f57-4424-afd4-c6dfb057b8f0.png,44636749,https://www.airbnb.com/users/show/44636749,2015-09-20,"Geneva, Switzerland",within an hour,71.0,89.0,f,https://a0.muscache.com/im/pictures/user/User-44636749/original/05c4d2ad-da26-4adf-a484-412af4be5f8a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-44636749/original/05c4d2ad-da26-4adf-a484-412af4be5f8a.jpeg?aki_policy=profile_x_medium,3,3,"['email', 'phone']",t,t,Commune de Genève,46.2040777,6.1384981,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Toaster"", ""Sound system"", ""Dishwasher"", ""Private patio or balcony"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Dining table"", ""Oven"", ""Indoor fireplace"", ""Hair dryer"", ""Coffee maker: espresso machine"", ""BBQ grill"", ""Microwave"", ""Kitchen"", ""Air conditioning"", ""Outdoor dining area"", ""Outdoor furniture"", ""Hot tub"", ""Lock on bedroom door"", ""Sun loungers"", ""Wine glasses""]",131.0,2,365,2,2,365,365,2.0,365.0,True,15,15,15,15,2025-03-23,0,0,0,15,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,0,1,0,0.0
1367759402573888348,https://www.airbnb.com/rooms/1367759402573888348,2025-03-23,city scrape,Studio Moderne & Bien Équipé,"This modern studio of 30m², located between the airport and Geneva train station, offers you absolute comfort. Enjoy a contemporary and optimized space, with all the necessary amenities: free washing machine and dryer, dishwasher, microwave, toaster, flat screen Smart TV… Ideal for a convenient and pleasant stay in a quiet and well-connected area.",https://a0.muscache.com/pictures/miso/Hosting-1367759402573888348/original/1c18b138-456c-45fc-bc3b-7016e6773f5b.jpeg,392573815,https://www.airbnb.com/users/show/392573815,2021-03-14,Unknown,within an hour,100.0,100.0,f,https://a0.muscache.com/im/pictures/user/User/original/11a2df7b-0836-4636-8521-b9873260b348.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/11a2df7b-0836-4636-8521-b9873260b348.jpeg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.22046726401744,6.12397583947181,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free dryer \u2013 In building"", ""Clothing storage: wardrobe"", ""Elevator"", ""Stove"", ""Bed linens"", ""Room-darkening shades"", ""Dishwasher"", ""Cooking basics"", ""Baking sheet"", ""TV"", ""Smoke alarm"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Oven"", ""Dedicated workspace"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""Portable fans"", ""Trash compactor"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Bread maker"", ""Free washer \u2013 In building"", ""Ethernet connection""]",98.0,20,150,5,20,150,150,19.7,150.0,True,2,7,37,102,2025-03-23,0,0,0,102,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,1,0,0,0.0
1368811234270896056,https://www.airbnb.com/rooms/1368811234270896056,2025-03-23,city scrape,Villa Les trois étoiles,"The room is very private with a private entrance so you don’t have to go through the main house to get to your room. Private bathroom and storage available. The room is 20 m2.<br /><br />Please note that there is no access to the kitchen. Kettle, microwave and air fryer available.<br /><br />2min walk from the train station and shopping area. 5min walk from the lake.<br />15 min drive from the airport.<br /><br />Please note that Versoix is an air corridor for the airport and we have traffic from 6am to midnight.",https://a0.muscache.com/pictures/hosting/Hosting-1368811234270896056/original/02b0938f-2f05-4be3-9786-89d565058921.jpeg,36501676,https://www.airbnb.com/users/show/36501676,2015-06-23,"Versoix, Switzerland",within a day,100.0,86.0,f,https://a0.muscache.com/im/pictures/user/User/original/37f0ca6f-875b-499f-b12f-48203cda4942.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/37f0ca6f-875b-499f-b12f-48203cda4942.jpeg?aki_policy=profile_x_medium,1,3,"['email', 'phone']",t,t,Versoix,46.2785155,6.1673447,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""First aid kit"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Free parking on premises"", ""Wifi"", ""Host greets you"", ""Washer""]",80.0,1,365,1,1,365,365,1.0,365.0,True,15,40,69,334,2025-03-23,0,0,0,253,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,0,1,0,0.0
1368849708651098377,https://www.airbnb.com/rooms/1368849708651098377,2025-03-23,city scrape,Chic & Central Lakeside Home #8,"Discover the perfect base for your Geneva visit! <br /><br />This newly refurbished spacious studio is located in the heart of the city. Only a few steps away from the beautiful Lake Geneva, public transportation, charming boutiques, best restaurants, and cultural landmarks. This studio puts you right in the center of the action.<br /><br />It has been tastefully decorated and furnished, ready for you to enjoy!",https://a0.muscache.com/pictures/miso/Hosting-1368849708651098377/original/a7d7be39-3634-4c32-902c-265f1850a354.jpeg,36695139,https://www.airbnb.com/users/show/36695139,2015-06-25,"Geneva, Switzerland",within a few hours,91.0,92.0,t,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_x_medium,12,14,"['email', 'phone']",t,t,Commune de Genève,46.2084480718899,6.141776155674616,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Crib"", ""Stove"", ""Freezer"", ""Elevator"", ""Bed linens"", ""Room-darkening shades"", ""Long term stays allowed"", ""Cooking basics"", ""TV"", ""Hangers"", ""Wifi"", ""Heating"", ""Washer"", ""Dining table"", ""Oven"", ""Drying rack for clothing"", ""Clothing storage"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""Waterfront"", ""Refrigerator"", ""Hot water kettle"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Iron"", ""Lake access"", ""Laundromat nearby"", ""Self check-in""]",130.0,1,90,1,1,90,90,1.0,90.0,True,0,6,10,10,2025-03-23,0,0,0,10,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,12,12,0,0,0.0
1369434680616219613,https://www.airbnb.com/rooms/1369434680616219613,2025-03-23,city scrape,Chambre à Onex,"Simplify your life in this charming room for rent. Perfect for a getaway or extended stay, this room offers the necessary comfort.<br />The bedroom is bright, well furnished, and has a large comfortable bed, as well as a closet. You will also have access to a clean shared bathroom.<br />The apartment is located in a quiet area, with public transport at the foot of the building.",https://a0.muscache.com/pictures/miso/Hosting-1369434680616219613/original/8f101b2a-bfb2-47cf-bfbf-0c822022c8f5.jpeg,682304093,https://www.airbnb.com/users/show/682304093,2025-03-04,Unknown,within an hour,100.0,100.0,f,https://a0.muscache.com/im/pictures/user/User/original/c45eb980-79db-4961-9e3e-79b1ac6fa175.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/c45eb980-79db-4961-9e3e-79b1ac6fa175.jpeg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Onex,46.1889906,6.1001048,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Pets allowed"", ""Kitchen"", ""Paid parking on premises""]",66.0,1,365,1,1,365,365,1.0,365.0,True,29,59,89,364,2025-03-23,1,1,1,283,0,6,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,1,0,1,0,1.0
1370264254741097953,https://www.airbnb.com/rooms/1370264254741097953,2025-03-23,city scrape,Charming Flat in Geneva Center,"Escape to this peaceful & stylish flat in the heart of Geneva. Recently furnished with brand-new, modern pieces. Enjoy a tranquil atmosphere, ensuring restful nights. Located in the center, you’ll have easy access to everything Geneva has to offer – shops, restaurants, all just a short walk away. Ideal for couples or solo travelers.<br />Brand new furniture<br />Quiet atmosphere<br />Central location<br />Comfortable bedroom<br />Fully equipped kitchen for self-catering<br />Close to public transport and local attractions",https://a0.muscache.com/pictures/miso/Hosting-1370264254741097953/original/69362aca-240b-4d0d-9ea9-d82fe402ede0.jpeg,31011396,https://www.airbnb.com/users/show/31011396,2015-04-11,"Geneva, Switzerland",within a day,50.0,5.0,f,https://a0.muscache.com/im/pictures/user/1da2cbcb-7900-49d5-ba9e-4b86e8d3c9bb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1da2cbcb-7900-49d5-ba9e-4b86e8d3c9bb.jpg?aki_policy=profile_x_medium,1,5,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.21038675236713,6.140519204915942,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Sound system"", ""Stove"", ""Freezer"", ""Bed linens"", ""Blender"", ""Room-darkening shades"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Rice maker"", ""TV"", ""Hangers"", ""Exercise equipment"", ""Wifi"", ""Heating"", ""Mini fridge"", ""Washer"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Gym"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""Trash compactor"", ""Books and reading material"", ""Hot water kettle"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Bathtub"", ""Wine glasses"", ""Essentials"", ""Conditioner""]",112.0,1,5,1,1,5,5,1.0,5.0,True,5,5,5,6,2025-03-23,0,0,0,6,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,1,0,0,0.0
1370266943891314925,https://www.airbnb.com/rooms/1370266943891314925,2025-03-23,city scrape,Chic & Central Lakeside Home #1,"Discover the perfect base for your Geneva visit! <br /><br />This newly refurbished spacious studio is located in the heart of the city. Only a few steps away from the beautiful Lake Geneva, the main train station (Cornavin), public transportation, charming boutiques, the best restaurants, and cultural landmarks. This studio puts you right in the center of the action.<br /><br />It has been tastefully decorated and furnished, ready for you to enjoy!",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM3MDI2Njk0Mzg5MTMxNDkyNQ==/original/5f3b8c80-374c-4f93-8d5f-ffa42b41626b.jpeg,36695139,https://www.airbnb.com/users/show/36695139,2015-06-25,"Geneva, Switzerland",within a few hours,91.0,92.0,t,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_x_medium,12,14,"['email', 'phone']",t,t,Commune de Genève,46.207508255318245,6.144120149216003,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Toaster"", ""Crib"", ""Stove"", ""Freezer"", ""Elevator"", ""Bed linens"", ""Room-darkening shades"", ""Long term stays allowed"", ""Cooking basics"", ""TV"", ""Hangers"", ""Wifi"", ""Heating"", ""Washer"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Drying rack for clothing"", ""Clothing storage"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""Waterfront"", ""Refrigerator"", ""Hot water kettle"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Iron"", ""Laundromat nearby"", ""Wine glasses"", ""Self check-in"", ""Essentials""]",126.0,1,365,1,1,365,365,1.0,365.0,True,0,2,2,2,2025-03-23,0,0,0,2,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,12,12,0,0,0.0
1372247729287254086,https://www.airbnb.com/rooms/1372247729287254086,2025-03-23,city scrape,Hauts-de-Genthod by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />5-room villa 103 m2 on 2 levels. Comfortable and tasteful furnishings: living/dining room with open-hearth fireplace and cable TV. Exit to the terrace. Kitchen (oven, dishwasher, 4 ceramic glass hob hotplates, toaster, kettle, microwave, electric coffee machine, Capsules for coffee machine (Nespresso)). Exit to the terrace. Sep. WC. Upp...",https://a0.muscache.com/pictures/prohost-api/Hosting-1372247729287254086/original/a097a7ae-c2a2-4f49-a4eb-35fd8c0eb277.jpeg,101615085,https://www.airbnb.com/users/show/101615085,2016-10-28,Switzerland,within an hour,100.0,96.0,f,https://a0.muscache.com/im/pictures/user/0d860a3e-c1c6-4603-9f10-47ecfbe4a9eb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0d860a3e-c1c6-4603-9f10-47ecfbe4a9eb.jpg?aki_policy=profile_x_medium,136,176,"['email', 'phone']",t,t,Genthod,46.265651,6.14509,Entire home,Entire home/apt,8,2.0,2 baths,4.0,3.0,"[""Dishwasher"", ""Cooking basics"", ""Private entrance"", ""TV"", ""Hangers"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Oven"", ""Indoor fireplace"", ""Private outdoor pool - available seasonally"", ""BBQ grill"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Dishes and silverware"", ""Free parking on premises""]",505.0,1,28,1,4,3,28,2.3,27.2,True,21,51,81,355,2025-03-23,0,0,0,274,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,t,4,4,0,0,0.0
1373194844581850077,https://www.airbnb.com/rooms/1373194844581850077,2025-03-23,city scrape,Chambre double avec sdb privée,"This peaceful home offers a relaxing stay for the whole family.<br /><br />Double bedroom with private shower room, in a family with 2 children aged 11 and 14 and our dog Polo. 20 minutes from the center of Geneva, very well connected by public transport (tram 15, bus 80, 82, etc.)",https://a0.muscache.com/pictures/hosting/Hosting-1373194844581850077/original/5f4d3c25-0192-43bb-930b-b97088c487fd.jpeg,12078233,https://www.airbnb.com/users/show/12078233,2014-02-09,"Geneva, Switzerland",Unknown,100.0,84.0,f,https://a0.muscache.com/im/pictures/user/6d2de414-7f1b-47c7-ae1d-990e4c4f8356.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d2de414-7f1b-47c7-ae1d-990e4c4f8356.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,f,Plan-les-Ouates,46.169870970304686,6.11226350069046,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Central heating"", ""Kitchen"", ""Hot water"", ""Body soap"", ""Bed linens"", ""Wifi"", ""Essentials"", ""Private patio or balcony"", ""Piano"", ""Shampoo"", ""Washer"", ""Clothing storage: closet"", ""Hair dryer""]",90.0,1,365,1,1,365,365,1.0,365.0,True,30,60,90,365,2025-03-23,0,0,0,284,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,0,1,0,0.0
1373271446548939011,https://www.airbnb.com/rooms/1373271446548939011,2025-03-23,city scrape,Appartement bien situé,"apartment comprising a beautiful entrance, a large living room with cathedral ceiling overlooking a first large terrace, a separate fitted and partially equipped kitchen with its balcony, a bathroom with toilet and a separate toilet. Abundant storage. A cellar and 2 parking spaces in the basement. 2 water inlets: washing machine and dishwasher. Individual electric hot water and heating. In the heart of the city center, close to all amenities.",https://a0.muscache.com/pictures/miso/Hosting-1373271446548939011/original/f815b4e8-ddb8-4b52-be26-e6d70b87561c.jpeg,683322156,https://www.airbnb.com/users/show/683322156,2025-03-09,Unknown,within an hour,100.0,100.0,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,1,2,"['email', 'phone']",f,t,Commune de Genève,46.20524062226759,6.1295466754873305,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Smoking allowed"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Air conditioning"", ""Wifi"", ""Pets allowed"", ""Washer"", ""Paid parking on premises""]",110.0,1,365,1,1,365,365,1.0,365.0,True,0,0,0,11,2025-03-23,0,0,0,0,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,f,1,1,0,0,0.0
1373766686306802630,https://www.airbnb.com/rooms/1373766686306802630,2025-03-23,city scrape,Calme et vert - 15min centre du ville + parking,"Quiet and spacious apartment. A green setting, 15 minutes from downtown Geneva. Close to public transport (CEVA, trams 12 and 17, bus), close to shops (Migros Supermarket, bakery, etc.) and the greenway (on foot or by bike to the city center).<br />Borde the corridor of the Seymaz river for lovers of walks and sports in the heart of nature.<br />We speak French, German, Spanish,English.",https://a0.muscache.com/pictures/miso/Hosting-1373766686306802630/original/e6ca558a-4033-4ac1-bb1e-dea57e7de8de.jpeg,3157554,https://www.airbnb.com/users/show/3157554,2012-08-04,"Geneva, Switzerland",within an hour,100.0,100.0,f,https://a0.muscache.com/im/pictures/user/b8f4f48d-38f7-457d-837f-bf35b920c47f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b8f4f48d-38f7-457d-837f-bf35b920c47f.jpg?aki_policy=profile_x_medium,1,3,"['email', 'phone', 'work_email']",t,t,Chêne-Bougeries,46.19885,6.19347,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer"", ""Bed linens"", ""Blender"", ""Room-darkening shades"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Central heating"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Drying rack for clothing"", ""Clothing storage"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Single oven"", ""Hot water kettle"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Iron"", ""Free parking on premises"", ""Body soap"", ""Bathtub"", ""Wine glasses"", ""Private backyard"", ""Essentials"", ""Host greets you""]",90.0,2,365,2,2,365,365,2.0,365.0,True,24,38,38,38,2025-03-23,0,0,0,38,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,t,1,1,0,0,0.0
1373976138761352433,https://www.airbnb.com/rooms/1373976138761352433,2025-03-23,city scrape,Family-Friendly Stay in Center,"Welcome to this centrally located and super comfortable apartment! The main bedroom features a cozy queen bed, while the kid’s room offers a snug space for extra guests. A fully equipped kitchen with all essential appliances and a dining area make mealtime easy. Step outside to a small patio with a barbecue, perfect for relaxing evenings. With a warm, inviting atmosphere and easy access to the city’s best spots, this charming retreat is ideal for any stay.",https://a0.muscache.com/pictures/hosting/Hosting-1373973491751081612/original/a10ce8df-aa53-4a31-83b0-3fe73ab253bb.jpeg,21206324,https://www.airbnb.com/users/show/21206324,2014-09-11,"Lisbon, Portugal",within an hour,100.0,71.0,f,https://a0.muscache.com/im/pictures/user/User/original/dd9960a4-5e34-471f-bc79-0843e751f0b2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/dd9960a4-5e34-471f-bc79-0843e751f0b2.jpeg?aki_policy=profile_x_medium,1,2,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.20094879044921,6.1681713100024185,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""BBQ grill"", ""Wifi"", ""Kitchen"", ""TV""]",135.0,1,7,1,1,7,7,1.0,7.0,True,0,0,1,13,2025-03-23,1,1,1,13,0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.0
